name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
Lightricks/ComfyUI-LTXVideo,https://github.com/Lightricks/ComfyUI-LTXVideo,728,LTX-Video Support for ComfyUI,Apache License 2.0,0,0,30,0,2024-11-21
kijai/ComfyUI-PyramidFlowWrapper,https://github.com/kijai/ComfyUI-PyramidFlowWrapper,352,,The MIT License,0,0,30,0,2024-10-10
miaoshouai/ComfyUI-Miaoshouai-Tagger,https://github.com/miaoshouai/ComfyUI-Miaoshouai-Tagger,336,,The MIT License,0,0,30,0,2024-07-13
gpt-omni/mini-omni2,https://github.com/gpt-omni/mini-omni2,1625,"Towards Open-source GPT-4o with Vision, Speech and Duplex Capabilities。",The MIT License,0,0,29,0,2024-10-14
agentica-project/deepscaler,https://github.com/agentica-project/deepscaler,1613,Democratizing Reinforcement Learning for LLMs,The MIT License,0,0,29,0,2025-01-26
wwbin2017/bailing,https://github.com/wwbin2017/bailing,605,百聆 是一个类似GPT-4o的语音对话机器人，通过ASR+LLM+TTS实现，集成DeepSeek R1等优秀大模型，时延低至800ms，低配置也可运行，支持打断,The MIT License,0,0,29,0,2024-08-25
linyqh/NarratoAI,https://github.com/linyqh/NarratoAI,3777,利用AI大模型，一键解说并剪辑视频； Using AI models to automatically provide commentary and edit videos with a single click.,The MIT License,0,0,28,0,2024-08-12
hkust-nlp/simpleRL-reason,https://github.com/hkust-nlp/simpleRL-reason,2798,This is a replicate of DeepSeek-R1-Zero and DeepSeek-R1 training on small models with limited data,The MIT License,0,0,28,0,2025-01-25
etched-ai/open-oasis,https://github.com/etched-ai/open-oasis,1742,Inference script for Oasis 500M,The MIT License,0,0,28,0,2024-10-31
codegen-sh/codegen-sdk,https://github.com/codegen-sh/codegen-sdk,256,"Scriptable interface to a powerful, multi-lingual language server built on top of Tree-sitter",Apache License 2.0,0,0,28,0,2025-01-21
crestalnetwork/intentkit,https://github.com/crestalnetwork/intentkit,5100,"An open and fair framework for everyone to build AI agents equipped with powerful skills. Launch your agent, improve the world, your wallet, or both!",The MIT License,0,0,26,0,2024-12-09
lmstudio-ai/mlx-engine,https://github.com/lmstudio-ai/mlx-engine,401,👾🍎 Apple MLX engine for LM Studio,The MIT License,0,0,26,0,2024-10-07
turbo-llm/turbo-alignment,https://github.com/turbo-llm/turbo-alignment,379,Library for industrial alignment.,Apache License 2.0,0,0,26,0,2024-07-20
THUDM/LongWriter,https://github.com/THUDM/LongWriter,1599,"[ICLR 2025] LongWriter: Unleashing 10,000+ Word Generation from Long Context LLMs",Apache License 2.0,0,0,25,0,2024-08-12
FoundationVision/Infinity,https://github.com/FoundationVision/Infinity,963,Infinity ∞ : Scaling Bitwise AutoRegressive Modeling for High-Resolution Image Synthesis,The MIT License,0,0,25,0,2024-11-29
apple/ml-mdm,https://github.com/apple/ml-mdm,476,Train high-quality text-to-image diffusion models in a data & compute efficient manner,The MIT License,0,0,25,0,2024-08-02
stepfun-ai/Step-Audio,https://github.com/stepfun-ai/Step-Audio,1937,,Apache License 2.0,0,0,24,0,2025-02-11
PKU-YuanGroup/ConsisID,https://github.com/PKU-YuanGroup/ConsisID,586,Identity-Preserving Text-to-Video Generation by Frequency Decomposition,Apache License 2.0,0,0,24,0,2024-11-15
whyhow-ai/knowledge-table,https://github.com/whyhow-ai/knowledge-table,503,Knowledge Table is an open-source package designed to simplify extracting and exploring structured data from unstructured documents.,The MIT License,0,0,24,0,2024-10-05
modelscope/ClearerVoice-Studio,https://github.com/modelscope/ClearerVoice-Studio,2248,"An AI-Powered Speech Processing Toolkit and Open Source SOTA Pretrained Models, Supporting Speech Enhancement, Separation, and Target Speaker Extraction, etc.",Apache License 2.0,0,0,23,0,2024-11-12
QiuYannnn/Local-File-Organizer,https://github.com/QiuYannnn/Local-File-Organizer,2031,"An AI-powered file management tool that ensures privacy by organizing local texts, images. Using Llama3.2 3B and Llava v1.6 models with the Nexa SDK, it intuitively scans, restructures, and organizes files for quick, seamless access and easy retrieval.",The MIT License,0,0,23,0,2024-09-21
video-db/Director,https://github.com/video-db/Director,752,AI video agents framework for next-gen video interactions and workflows.,The MIT License,0,0,23,0,2024-10-14
nolenroyalty/global-capslock,https://github.com/nolenroyalty/global-capslock,454,A CaPsLOCK KeY shaReD by thE WOrLD,The MIT License,0,0,23,0,2025-02-01
erwold/qwen2vl-flux,https://github.com/erwold/qwen2vl-flux,425,,The MIT License,0,0,23,0,2024-11-25
tzador/makedown,https://github.com/tzador/makedown,309,Organise your shell scripts within executable markdown files,The MIT License,0,0,23,0,2024-10-13
VectorSpaceLab/Video-XL,https://github.com/VectorSpaceLab/Video-XL,233,🔥🔥First-ever hour scale video understanding models,Apache License 2.0,0,0,23,0,2024-09-20
wenqsun/DimensionX,https://github.com/wenqsun/DimensionX,1192,DimensionX: Create Any 3D and 4D Scenes from a Single Image with Controllable Video Diffusion,Apache License 2.0,0,0,22,0,2024-11-07
zhentingqi/rStar,https://github.com/zhentingqi/rStar,890,,The MIT License,0,0,22,0,2024-08-07
jdh-algo/JoyVASA,https://github.com/jdh-algo/JoyVASA,663,Diffusion-based Portrait and Animal Animation,The MIT License,0,0,22,0,2024-11-14
microsoft/WindowsAgentArena,https://github.com/microsoft/WindowsAgentArena,588,Windows Agent Arena (WAA) 🪟 is a scalable OS platform for testing and benchmarking of multi-modal AI agents.,The MIT License,0,0,22,0,2024-07-29
FireRedTeam/FireRedASR,https://github.com/FireRedTeam/FireRedASR,561,"FireRedASR is a family of open-source industrial-grade ASR models supporting Mandarin, Chinese dialects and English, achieving a new SOTA on public Mandarin ASR benchmarks, while also offering outstanding singing lyrics recognition capability.",Apache License 2.0,0,0,22,0,2025-01-24
hao-ai-lab/FastVideo,https://github.com/hao-ai-lab/FastVideo,1080,FastVideo is a lightweight framework for accelerating large video diffusion models.,Apache License 2.0,0,0,21,0,2024-10-24
VisionRush/DeepFakeDefenders,https://github.com/VisionRush/DeepFakeDefenders,619,Image forgery recognition algorithm,Apache License 2.0,0,0,21,0,2024-08-31
open-thought/reasoning-gym,https://github.com/open-thought/reasoning-gym,422,procedural reasoning datasets,Apache License 2.0,0,0,21,0,2025-01-23
HelloVision/ComfyUI_HelloMeme,https://github.com/HelloVision/ComfyUI_HelloMeme,331,Official comfyui repository of Hellomeme,The MIT License,0,0,21,0,2024-11-05
fpgaminer/joycaption,https://github.com/fpgaminer/joycaption,328,"JoyCaption is an image captioning Visual Language Model (VLM) being built from the ground up as a free, open, and uncensored model for the community to use in training Diffusion models.",Apache License 2.0,0,0,21,0,2024-10-12
thu-ml/RoboticsDiffusionTransformer,https://github.com/thu-ml/RoboticsDiffusionTransformer,895,RDT-1B: a Diffusion Foundation Model for Bimanual Manipulation,The MIT License,0,0,20,0,2024-10-07
querylab/lazywarden,https://github.com/querylab/lazywarden,700,Automatic Bitwarden Backup,The MIT License,0,0,20,0,2024-09-20
john-mnz/ComfyUI-Inspyrenet-Rembg,https://github.com/john-mnz/ComfyUI-Inspyrenet-Rembg,448,"ComfyUI node for background removal, implementing InSPyreNet the best method up to date",The MIT License,0,0,20,0,2024-07-17
ShihuaHuang95/DEIM,https://github.com/ShihuaHuang95/DEIM,289,DEIM: DETR with Improved Matching for Fast Convergence,Apache License 2.0,0,0,20,0,2024-11-18
aredden/flux-fp8-api,https://github.com/aredden/flux-fp8-api,247,"Flux diffusion model implementation using quantized fp8 matmul & remaining layers use faster half precision accumulate, which is ~2x faster on consumer devices.",Apache License 2.0,0,0,20,0,2024-08-05
stepfun-ai/Step-Video-T2V,https://github.com/stepfun-ai/Step-Video-T2V,1464,,The MIT License,0,0,19,0,2025-02-08
lotus-data/lotus,https://github.com/lotus-data/lotus,1060,LOTUS: A semantic query engine for fast and easy LLM-powered data processing,The MIT License,0,0,19,0,2024-07-16
TTPlanetPig/Comfyui_TTP_Toolset,https://github.com/TTPlanetPig/Comfyui_TTP_Toolset,519,for tile the image for advanced control or modification ,The MIT License,0,0,19,0,2024-08-17
IamCreateAI/Ruyi-Models,https://github.com/IamCreateAI/Ruyi-Models,485,,Apache License 2.0,0,0,19,0,2024-12-16
if-ai/ComfyUI-IF_Trellis,https://github.com/if-ai/ComfyUI-IF_Trellis,381,"ComfyUI TRELLIS is a large 3D asset generation in various formats, such as Radiance Fields, 3D Gaussians, and meshes. The cornerstone of TRELLIS is a unified Structured LATent (SLAT) representation that allows decoding to different output formats and Rectified Flow Transformers tailored for SLAT as the powerful backbones. ",The MIT License,0,0,19,0,2024-12-13
ictnlp/LLaVA-Mini,https://github.com/ictnlp/LLaVA-Mini,369,"LLaVA-Mini is a unified large multimodal model (LMM) that can support the understanding of images, high-resolution images, and videos in an efficient manner. ",Apache License 2.0,0,0,19,0,2025-01-07
kijai/ComfyUI-MMAudio,https://github.com/kijai/ComfyUI-MMAudio,252,,The MIT License,0,0,19,0,2024-12-10
hustvl/LightningDiT,https://github.com/hustvl/LightningDiT,250,[arXiv'25] Reconstruction vs. Generation: Taming Optimization Dilemma in Latent Diffusion Models,The MIT License,0,0,19,0,2025-01-01
StructuredLabs/preswald,https://github.com/StructuredLabs/preswald,1339,"🐵 Preswald is a full-stack platform for building, deploying, and managing interactive data applications. It brings ingestion, storage, transformation, and visualization into a simple SDK, minimizing complexity while maintaining flexibility for both prototyping and production-grade use cases.",Apache License 2.0,0,0,18,0,2024-12-14
HelloVision/HelloMeme,https://github.com/HelloVision/HelloMeme,566,The official HelloMeme GitHub site,The MIT License,0,0,18,0,2024-09-19
mks0601/ExAvatar_RELEASE,https://github.com/mks0601/ExAvatar_RELEASE,515,"Official PyTorch implementation of ""Expressive Whole-Body 3D Gaussian Avatar"", ECCV 2024.",The MIT License,0,0,18,0,2024-09-12
BHznJNs/InputShare,https://github.com/BHznJNs/InputShare,326,InputShare enables you to share the keyboard and mouse of your computer with an Android device via ADB in wired / wireless way.,Apache License 2.0,0,0,18,0,2024-10-21
replicate/cog-flux,https://github.com/replicate/cog-flux,323,Cog inference for flux models,Apache License 2.0,0,0,18,0,2024-07-29
thousandbrainsproject/tbp.monty,https://github.com/thousandbrainsproject/tbp.monty,263,Monty is a sensorimotor learning framework based on the thousand brains theory of the neocortex.,The MIT License,0,0,18,0,2024-11-13
usefulsensors/moonshine,https://github.com/usefulsensors/moonshine,2567,Fast and accurate automatic speech recognition (ASR) for edge devices,The MIT License,0,0,17,0,2024-10-04
harry0703/AudioNotes,https://github.com/harry0703/AudioNotes,1457,快速提取音视频内容，整理成一份结构化的markdown笔记,The MIT License,0,0,17,0,2024-07-19
Stability-AI/sd3.5,https://github.com/Stability-AI/sd3.5,980,,The MIT License,0,0,17,0,2024-10-09
chrishayuk/mcp-cli,https://github.com/chrishayuk/mcp-cli,578,,The MIT License,0,0,17,0,2024-11-30
kaibioinfo/ComfyUI_AdvancedRefluxControl,https://github.com/kaibioinfo/ComfyUI_AdvancedRefluxControl,439,,The MIT License,0,0,17,0,2024-11-22
getzep/graphiti,https://github.com/getzep/graphiti,2004,"Build and query dynamic, temporally-aware Knowledge Graphs",Apache License 2.0,0,0,16,0,2024-08-08
lucidrains/titans-pytorch,https://github.com/lucidrains/titans-pytorch,1084,"Unofficial implementation of Titans, SOTA memory for transformers, in Pytorch",The MIT License,0,0,16,0,2025-01-08
rhymes-ai/Allegro,https://github.com/rhymes-ai/Allegro,1045,Allegro is a powerful text-to-video model that generates high-quality videos up to 6 seconds at 15 FPS and 720p resolution from simple text input. ,Apache License 2.0,0,0,16,0,2024-10-16
IDEA-Research/DINO-X-API,https://github.com/IDEA-Research/DINO-X-API,863,DINO-X: The World's Top-Performing Vision Model for Open-World Object Detection and Understanding,Apache License 2.0,0,0,16,0,2024-11-20
PrimeIntellect-ai/prime,https://github.com/PrimeIntellect-ai/prime,656,"prime is a framework for efficient, globally distributed training of AI models over the internet.",Apache License 2.0,0,0,16,0,2024-09-11
allenzren/open-pi-zero,https://github.com/allenzren/open-pi-zero,647,Re-implementation of pi0 vision-language-action (VLA) model from Physical Intelligence ,The MIT License,0,0,16,0,2024-12-03
stephengpope/no-code-architects-toolkit,https://github.com/stephengpope/no-code-architects-toolkit,294,"The NCA Toolkit API eliminates monthly subscription fees by consolidating common API functionalities into a single FREE API. Designed for businesses, creators, and developers, it streamlines advanced media processing, including video editing and captioning, image transformations, cloud storage, and Python code execution.",The MIT License,0,0,16,0,2024-08-03
abus-aikorea/voice-pro,https://github.com/abus-aikorea/voice-pro,3283,"Comprehensive Gradio WebUI for audio processing, powered by Whisper engines (Whisper, Faster-Whisper, Whisper-Timestamped). Features Voice Changer(RVC), zero-shot Voice Cloning (E2, F5-TTS), YouTube downloading, vocal isolation(UVR5), Text-to-Speech (Edge-TTS), and multi-language translation. Perfect for content creators and developers.",The MIT License,0,0,15,0,2024-07-29
franciszzj/Leffa,https://github.com/franciszzj/Leffa,1099,Learning Flow Fields in Attention for Controllable Person Image Generation,The MIT License,0,0,15,0,2024-12-05
fudan-generative-vision/hallo3,https://github.com/fudan-generative-vision/hallo3,1058,Hallo3: Highly Dynamic and Realistic Portrait Image Animation with Diffusion Transformer Networks,The MIT License,0,0,15,0,2024-11-27
DepthAnything/Video-Depth-Anything,https://github.com/DepthAnything/Video-Depth-Anything,615,Video Depth Anything: Consistent Depth Estimation for Super-Long Videos,Apache License 2.0,0,0,15,0,2025-01-21
Alpha-VLLM/Lumina-Image-2.0,https://github.com/Alpha-VLLM/Lumina-Image-2.0,448,,Apache License 2.0,0,0,15,0,2025-01-25
explosion/spacy-layout,https://github.com/explosion/spacy-layout,412,"📚 Process PDFs, Word documents and more with spaCy",The MIT License,0,0,15,0,2024-11-17
Azure/co-op-translator,https://github.com/Azure/co-op-translator,333,"Easily generate multilingual translations for your project with a single command, powered by Azure AI Services.",The MIT License,0,0,15,0,2024-09-19
hustvl/Senna,https://github.com/hustvl/Senna,301,Bridging Large Vision-Language Models and End-to-End Autonomous Driving,Apache License 2.0,0,0,15,0,2024-10-29
Lucaria-Academy/Animate-X,https://github.com/Lucaria-Academy/Animate-X,301,[ICLR 2025] Animate-X - PyTorch Implementation,Apache License 2.0,0,0,15,0,2024-09-26
opendatalab/OmniDocBench,https://github.com/opendatalab/OmniDocBench,241,A Comprehensive Benchmark for Document Parsing and Evaluation,Apache License 2.0,0,0,15,0,2024-10-14
yanghb22-fdu/Hi3D-Official,https://github.com/yanghb22-fdu/Hi3D-Official,239,"[MM24] Official codes and datasets for ACM MM24 paper ""Hi3D: Pursuing High-Resolution Image-to-3D Generation with Video Diffusion Models"".",The MIT License,0,0,15,0,2024-08-30
grapeot/devin.cursorrules,https://github.com/grapeot/devin.cursorrules,4494,Magic to turn Cursor/Windsurf as 90% of Devin,The MIT License,0,0,14,0,2024-12-17
huggingface/smollm,https://github.com/huggingface/smollm,1885,Everything about the SmolLM2 and SmolVLM family of models ,Apache License 2.0,0,0,14,0,2024-11-04
qhjqhj00/MemoRAG,https://github.com/qhjqhj00/MemoRAG,1633,Empowering RAG with a memory-based data interface for all-purpose applications!,Apache License 2.0,0,0,14,0,2024-09-04
Eyeline-Research/Go-with-the-Flow,https://github.com/Eyeline-Research/Go-with-the-Flow,749,Motion-Controllable Video Diffusion via Warped Noise,Apache License 2.0,0,0,14,0,2025-01-09
cvg/depthsplat,https://github.com/cvg/depthsplat,677,DepthSplat: Connecting Gaussian Splatting and Depth,The MIT License,0,0,14,0,2024-10-17
Time-MoE/Time-MoE,https://github.com/Time-MoE/Time-MoE,449,"[ICLR 2025 Spotlight] Official implementation of ""Time-MoE: Billion-Scale Time Series Foundation Models with Mixture of Experts""",Apache License 2.0,0,0,14,0,2024-09-22
mit-han-lab/hart,https://github.com/mit-han-lab/hart,418,HART: Efficient Visual Generation with Hybrid Autoregressive Transformer,The MIT License,0,0,14,0,2024-10-08
nftblackmagic/catvton-flux,https://github.com/nftblackmagic/catvton-flux,400,,The MIT License,0,0,14,0,2024-11-24
zhangfaen/finetune-Qwen2-VL,https://github.com/zhangfaen/finetune-Qwen2-VL,318,,The MIT License,0,0,14,0,2024-09-04
bytedance/tarsier,https://github.com/bytedance/tarsier,282,"Tarsier -- a family of large-scale video-language models, which is designed to generate high-quality video descriptions , together with good capability of general video understanding. ",Apache License 2.0,0,0,14,0,2024-07-05
om-ai-lab/OmAgent,https://github.com/om-ai-lab/OmAgent,1761,Build multimodal language agents for fast prototype and production,Apache License 2.0,0,0,13,0,2024-07-04
Standard-Intelligence/hertz-dev,https://github.com/Standard-Intelligence/hertz-dev,1707,first base model for full-duplex conversational audio,Apache License 2.0,0,0,13,0,2024-11-03
jingyaogong/minimind-v,https://github.com/jingyaogong/minimind-v,1113,🚀 「大模型」3小时从0训练27M参数的视觉多模态VLM！🌏 Train a 27M-parameter VLM from scratch in just 3 hours!,Apache License 2.0,0,0,13,0,2024-09-11
mikekelly/AgentK,https://github.com/mikekelly/AgentK,931,An autoagentic AGI that is self-evolving and modular.,The MIT License,0,0,13,0,2024-08-04
taco-group/OpenEMMA,https://github.com/taco-group/OpenEMMA,495,"OpenEMMA, a permissively licensed open source ""reproduction"" of Waymo’s EMMA model.",Apache License 2.0,0,0,13,0,2024-10-30
yformer/EfficientTAM,https://github.com/yformer/EfficientTAM,475,Efficient Track Anything,Apache License 2.0,0,0,13,0,2024-12-02
microsoft/LLM2CLIP,https://github.com/microsoft/LLM2CLIP,469,LLM2CLIP makes SOTA pretrained CLIP model more SOTA ever.,The MIT License,0,0,13,0,2024-07-22
Lux-AI-Challenge/Lux-Design-S3,https://github.com/Lux-AI-Challenge/Lux-Design-S3,303,"Repository for the Lux AI Challenge, season 3 @NeurIPS 24. Hosted on @kaggle",Apache License 2.0,0,0,13,0,2024-08-18
Robot-VLAs/RoboVLMs,https://github.com/Robot-VLAs/RoboVLMs,272,,Apache License 2.0,0,0,13,0,2024-12-19
JoshuaC215/agent-service-toolkit,https://github.com/JoshuaC215/agent-service-toolkit,2284,"Full toolkit for running an AI agent service built with LangGraph, FastAPI and Streamlit",The MIT License,0,0,12,0,2024-08-04
Open-Source-O1/Open-O1,https://github.com/Open-Source-O1/Open-O1,1329,,Apache License 2.0,0,0,12,0,2024-10-02
ShengranHu/ADAS,https://github.com/ShengranHu/ADAS,1190,[ICLR 2025] Automated Design of Agentic Systems,Apache License 2.0,0,0,12,0,2024-07-31
EvolvingLMMs-Lab/open-r1-multimodal,https://github.com/EvolvingLMMs-Lab/open-r1-multimodal,740,A fork to add multimodal model training to open-r1,Apache License 2.0,0,0,12,0,2025-01-27
EnVision-Research/Lotus,https://github.com/EnVision-Research/Lotus,614,Official implementation of Lotus: Diffusion-based Visual Foundation Model for High-quality Dense Prediction,Apache License 2.0,0,0,12,0,2024-09-22
dhcode-cpp/X-R1,https://github.com/dhcode-cpp/X-R1,428,minimal-cost for training 0.5B R1-Zero,Apache License 2.0,0,0,12,0,2025-02-11
welltop-cn/ComfyUI-TeaCache,https://github.com/welltop-cn/ComfyUI-TeaCache,391,,Apache License 2.0,0,0,12,0,2025-01-07
replicate/flux-fine-tuner,https://github.com/replicate/flux-fine-tuner,356,Cog wrapper for ostris/ai-toolkit + post-finetuning cog inference for flux models,Apache License 2.0,0,0,12,0,2024-08-14
codematrixer/hmdriver2,https://github.com/codematrixer/hmdriver2,294,UI Automation Framework for HarmonyOS NEXT | 鸿蒙NEXT自动化框架,The MIT License,0,0,12,0,2024-08-15
panel-extensions/panel-graphic-walker,https://github.com/panel-extensions/panel-graphic-walker,291,A project providing a Graphic Walker Pane for use with HoloViz Panel.,The MIT License,0,0,12,0,2024-10-25
pengHTYX/PSHuman,https://github.com/pengHTYX/PSHuman,288,,The MIT License,0,0,12,0,2024-09-16
THUDM/CogView3,https://github.com/THUDM/CogView3,283,text to image to  generation: CogView3-Plus and CogView3(ECCV 2024),Apache License 2.0,0,0,12,0,2024-09-23
slashml/amd_inference,https://github.com/slashml/amd_inference,228,,Apache License 2.0,0,0,12,0,2024-10-02
hkchengrex/MMAudio,https://github.com/hkchengrex/MMAudio,1095,[arXiv 2024] Taming Multimodal Joint Training for High-Quality Video-to-Audio Synthesis,The MIT License,0,0,11,0,2024-12-07
DepthAnything/PromptDA,https://github.com/DepthAnything/PromptDA,546,Prompt Depth Anything,Apache License 2.0,0,0,11,0,2024-12-17
bytedance/X-Portrait,https://github.com/bytedance/X-Portrait,472,"Source code for the SIGGRAPH 2024 paper ""X-Portrait: Expressive Portrait Animation with Hierarchical Motion Attention""",Apache License 2.0,0,0,11,0,2024-07-18
PrimeIntellect-ai/OpenDiloco,https://github.com/PrimeIntellect-ai/OpenDiloco,443,OpenDiLoCo: An Open-Source Framework for Globally Distributed Low-Communication Training,Apache License 2.0,0,0,11,0,2024-07-10
brainqub3/jar3d_meta_expert,https://github.com/brainqub3/jar3d_meta_expert,391,"Versatile agents for long running, research intensive tasks.",The MIT License,0,0,11,0,2024-07-08
wangjiangshan0725/RF-Solver-Edit,https://github.com/wangjiangshan0725/RF-Solver-Edit,381,Taming FLUX for Image Inversion & Editing; OpenSora for Video Inversion & Editing! (Official implementation for Taming Rectified Flow for Inversion and Editing.),Apache License 2.0,0,0,11,0,2024-11-05
SuperMedIntel/Medical-Graph-RAG,https://github.com/SuperMedIntel/Medical-Graph-RAG,354,Medical Graph RAG: Graph RAG for the Medical Data,The MIT License,0,0,11,0,2024-08-08
glomatico/votify,https://github.com/glomatico/votify,325,A Python CLI app for downloading songs/podcasts from Spotify.,The MIT License,0,0,11,0,2024-09-20
joonspk-research/genagents,https://github.com/joonspk-research/genagents,315,,The MIT License,0,0,11,0,2024-11-15
AeroScripts/leapfusion-hunyuan-image2video,https://github.com/AeroScripts/leapfusion-hunyuan-image2video,267,A novel approach to hunyuan image-to-video sampling,Apache License 2.0,0,0,11,0,2025-01-22
heurist-network/heurist-agent-framework,https://github.com/heurist-network/heurist-agent-framework,231,,The MIT License,0,0,11,0,2024-12-02
facebookresearch/large_concept_model,https://github.com/facebookresearch/large_concept_model,1928,Large Concept Models: Language modeling in a sentence representation space,The MIT License,0,0,10,0,2024-12-12
character-ai/prompt-poet,https://github.com/character-ai/prompt-poet,1028,Streamlines and simplifies prompt design for both developers and non-technical users with a low code approach.,The MIT License,0,0,10,0,2024-07-17
TTPlanetPig/Comfyui_Object_Migration,https://github.com/TTPlanetPig/Comfyui_Object_Migration,646,This is a study aim to transfer the single concept by using DIT model self-attention capablity,The MIT License,0,0,10,0,2024-11-15
huanngzh/MV-Adapter,https://github.com/huanngzh/MV-Adapter,569,"[768 Resolution] [Any ""SDXL"" Model] [Various Conditions] [Arbitrary Views] Official impl. of ""MV-Adapter: Multi-view Consistent Image Generation Made Easy""",Apache License 2.0,0,0,10,0,2024-11-27
1andrevich/Re-filter-lists,https://github.com/1andrevich/Re-filter-lists,564,Re:filter is (an attempt to create) an actual list of blocked domains and IPs in RU + popular and blocked for RU users ,The MIT License,0,0,10,0,2024-09-28
NJU-PCALab/RAG-Diffusion,https://github.com/NJU-PCALab/RAG-Diffusion,541,Region-Aware Text-to-Image Generation via Hard Binding and Soft Refinement 🔥,The MIT License,0,0,10,0,2024-11-08
cvg/GeoCalib,https://github.com/cvg/GeoCalib,537,GeoCalib: Learning Single-image Calibration with Geometric Optimization (ECCV 2024),Apache License 2.0,0,0,10,0,2024-09-05
arcee-ai/DistillKit,https://github.com/arcee-ai/DistillKit,497,An Open Source Toolkit For LLM Distillation,Apache License 2.0,0,0,10,0,2024-07-31
lamm-mit/SciAgentsDiscovery,https://github.com/lamm-mit/SciAgentsDiscovery,471,,Apache License 2.0,0,0,10,0,2024-08-21
microsoft/rStar,https://github.com/microsoft/rStar,428,,The MIT License,0,0,10,0,2024-08-27
Kiri-Innovation/3dgs-render-blender-addon,https://github.com/Kiri-Innovation/3dgs-render-blender-addon,423,3DGS Render by KIRI Engine,Apache License 2.0,0,0,10,0,2024-09-27
revdotcom/reverb,https://github.com/revdotcom/reverb,377,Open source inference code for Rev's model,Apache License 2.0,0,0,10,0,2024-09-16
PJLab-ADG/DriveArena,https://github.com/PJLab-ADG/DriveArena,297,DriveArena: A Closed-loop Generative Simulation Platform for Autonomous Driving,Apache License 2.0,0,0,10,0,2024-07-30
autonomousvision/LaRa,https://github.com/autonomousvision/LaRa,297,"[ECCV 2024] Efficient Large-Baseline Radiance Fields,  a feed-forward 2DGS model",The MIT License,0,0,10,0,2024-07-08
lixiaowen-xw/DiffuEraser,https://github.com/lixiaowen-xw/DiffuEraser,293,,Apache License 2.0,0,0,10,0,2025-01-17
leettools-dev/leettools,https://github.com/leettools-dev/leettools,252,AI Search tools.,Apache License 2.0,0,0,10,0,2024-12-19
zorazrw/agent-workflow-memory,https://github.com/zorazrw/agent-workflow-memory,241,AWM: Agent Workflow Memory,Apache License 2.0,0,0,10,0,2024-08-28
isarandi/nlf,https://github.com/isarandi/nlf,240,[NeurIPS 2024] Neural Localizer Fields for Continuous 3D Human Pose and Shape Estimation,The MIT License,0,0,10,0,2024-08-25
Physical-Intelligence/openpi,https://github.com/Physical-Intelligence/openpi,2187,,Apache License 2.0,0,0,9,0,2024-10-21
Om-Alve/smolGPT,https://github.com/Om-Alve/smolGPT,1278,,The MIT License,0,0,9,0,2025-01-12
microsoft/mattergen,https://github.com/microsoft/mattergen,1150,Official implementation of MatterGen -- a generative model for inorganic materials design across the periodic table that can be fine-tuned to steer the generation towards a wide range of property constraints.,The MIT License,0,0,9,0,2024-11-27
Henry-23/VideoChat,https://github.com/Henry-23/VideoChat,690,"实时语音交互数字人，支持端到端语音方案（GLM-4-Voice - THG）和级联方案（ASR-LLM-TTS-THG）。可自定义形象与音色，无须训练，支持音色克隆，首包延迟低至3s。Real-time voice interactive digital human, supporting end-to-end voice solutions (GLM-4-Voice - THG) and cascaded solutions (ASR-LLM-TTS-THG). Customizable appearance and voice, supporting voice cloning, with initial package delay as low as 3s.",The MIT License,0,0,9,0,2024-10-18
Adamdad/kat,https://github.com/Adamdad/kat,683,[ICLR2025] Kolmogorov-Arnold Transformer,The MIT License,0,0,9,0,2024-09-05
kuangdd2024/auto-video-generateor,https://github.com/kuangdd2024/auto-video-generateor,621,自动视频生成器，给定主题，自动生成解说视频。用户输入主题文字，系统调用大语言模型生成故事或解说的文字，然后进一步调用语音合成接口生成解说的语音，调用文生图接口生成契合文字内容的配图，最后融合语音和配图生成解说视频。,The MIT License,0,0,9,0,2024-08-12
whyhow-ai/knowledge-graph-studio,https://github.com/whyhow-ai/knowledge-graph-studio,594,WhyHow Knowledge Graph Studio,The MIT License,0,0,9,0,2024-11-18
basnijholt/tuitorial,https://github.com/basnijholt/tuitorial,478,Create beautiful terminal-based code tutorials with syntax highlighting and interactive navigation.,The MIT License,0,0,9,0,2024-12-24
THUDM/LongCite,https://github.com/THUDM/LongCite,465,LongCite: Enabling LLMs to Generate Fine-grained Citations in Long-context QA,Apache License 2.0,0,0,9,0,2024-08-31
jdh-algo/JoyHallo,https://github.com/jdh-algo/JoyHallo,439,JoyHallo: Digital human model for Mandarin,The MIT License,0,0,9,0,2024-09-14
mit-han-lab/duo-attention,https://github.com/mit-han-lab/duo-attention,427,[ICLR 2025] DuoAttention: Efficient Long-Context LLM Inference with Retrieval and Streaming Heads,The MIT License,0,0,9,0,2024-10-15
2U1/Qwen2-VL-Finetune,https://github.com/2U1/Qwen2-VL-Finetune,292,An open-source implementaion for fine-tuning Qwen2-VL and Qwen2.5-VL series by Alibaba Cloud.,Apache License 2.0,0,0,9,0,2024-09-10
allenai/molmo,https://github.com/allenai/molmo,287,Code for the Molmo Vision-Language Model,Apache License 2.0,0,0,9,0,2024-12-05
dvlab-research/VisionZip,https://github.com/dvlab-research/VisionZip,237,"Official repo for ""VisionZip: Longer is Better but Not Necessary in Vision Language Models""",Apache License 2.0,0,0,9,0,2024-12-02
