name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
TypNull/Tubifarry,https://github.com/TypNull/Tubifarry,66,"Tubifarry is a Lidarr plugin that enhances your music library by fetching music from YouTube, integrating with Slskd for Soulseek access, automating Spotify playlist imports, converting files, and retrieving soundtracks from Radarr and Sonarr.",The MIT License,0,0,2,0,2025-01-01
Efferent-Health/HL7-V2,https://github.com/Efferent-Health/HL7-V2,54,Lightweight HL7 V2 parser and composer for modern C# / .NET applications,The MIT License,0,0,2,0,2024-07-05
davidfowl/AzGitConnect,https://github.com/davidfowl/AzGitConnect,47,A tool that automates connecting GitHub to Azure,The MIT License,0,0,2,0,2024-12-10
Nenkai/FF16Tools,https://github.com/Nenkai/FF16Tools,41,Tools for Final Fantasy XVI / 16.,The MIT License,0,0,2,0,2024-08-20
Timmoth/Sapling,https://github.com/Timmoth/Sapling,40,A strong dotnet UCI Chess engine - My leaf nodes are growing,Apache License 2.0,0,0,2,0,2024-09-04
styly-dev/EnterpriseCameraAccessPlugin,https://github.com/styly-dev/EnterpriseCameraAccessPlugin,38,Unity package for Vision Pro and Pico 4 main camera access using enterprise API,The MIT License,0,0,2,0,2024-07-06
LUJIAN2020/UsbSerialForAndroid.Net,https://github.com/LUJIAN2020/UsbSerialForAndroid.Net,35,"This is an Android USB serial communication driver library, support MAUI, Avalonia Android platform. Minimum support for Android 6.0 (API23.0)",The MIT License,0,0,2,0,2024-08-21
AIDotNet/NuGet.Next,https://github.com/AIDotNet/NuGet.Next,32,,The MIT License,0,0,2,0,2024-10-31
JustPlay-Max/unity-PluginYG-2,https://github.com/JustPlay-Max/unity-PluginYG-2,30,SDK integration plugin for Yandex Games and other platforms for Unity,Creative Commons 1.0 Universal,0,0,2,0,2024-08-31
TiberiuC39/SharpOverlay,https://github.com/TiberiuC39/SharpOverlay,28,SharpOverlay is a set of iRacing overlays built on .NET & WPF. It aims to provide free & open-source versions of useful widgets.,The MIT License,0,0,2,0,2024-08-05
Krowe-moh/BlueprintToCpp,https://github.com/Krowe-moh/BlueprintToCpp,28,A tool that converts Unreal Engine Blueprints to C++ code,The MIT License,0,0,2,0,2025-01-19
Maligan/unity-zed,https://github.com/Maligan/unity-zed,28,Zed integration as Unity external script editor,The MIT License,0,0,2,0,2024-07-28
Taiizor/UUID,https://github.com/Taiizor/UUID,26,"A modern, high-performance UUID library for .NET ecosystem. Features time-ordered identifiers, cryptographic security, multiple encoding formats (Base32/Base64), and seamless Guid compatibility. Thread-safe, cross-platform, and perfect for distributed systems. 🚀",The MIT License,0,0,2,0,2024-12-18
DrMACSH/Aviator-Predictor-FULL,https://github.com/DrMACSH/Aviator-Predictor-FULL,25,"Aviator Predictor is a tool designed for predicting multipliers in the Aviator betting game, helping players secure their earnings.",The MIT License,0,0,2,0,2024-12-06
MobileTeleSystems/ApiCodeGenerator,https://github.com/MobileTeleSystems/ApiCodeGenerator,25,"Generate code from Swagger, OpenApi or AsyncApi documents.",Apache License 2.0,0,0,2,0,2024-09-23
publicrust/rust-template,https://github.com/publicrust/rust-template,23,,The MIT License,0,0,2,0,2024-11-25
moom825/XenoStealer,https://github.com/moom825/XenoStealer,23,,The MIT License,0,0,2,0,2024-07-05
LiamMorrow/Oatmilk,https://github.com/LiamMorrow/Oatmilk,23,"A declarative testing library for .NET, heavily inspired by Jest and Mocha",The MIT License,0,0,2,0,2024-07-24
JamesnetGroup/dynamic-theme,https://github.com/JamesnetGroup/dynamic-theme,21,,The MIT License,0,0,2,0,2024-09-14
Ixeoz/nvidiaProfileInspector-UNLOCKED,https://github.com/Ixeoz/nvidiaProfileInspector-UNLOCKED,21,"This repository is based on the original Orbmu2k repository (nvidiaProfileInspector), but with unlocked settings and various improvements in data loading, reading, and driver handling. ",The MIT License,0,0,2,0,2025-02-10
tien0246/Il2CppDumper-Free-Fire,https://github.com/tien0246/Il2CppDumper-Free-Fire,20,Il2CppDumper for Free Fire,The MIT License,0,0,2,0,2024-07-16
kevingosse/SimpleCpuProfiler,https://github.com/kevingosse/SimpleCpuProfiler,20,Proof-of-concept of a simple CPU profiler written in C#,The MIT License,0,0,2,0,2025-01-01
Pascal-Jansen/Bayesian-Optimization-for-Unity,https://github.com/Pascal-Jansen/Bayesian-Optimization-for-Unity,20,Unity asset that eases access to a Bayesian Optimization process (based on botorch.py). It uses a Human-in-the-Loop approach that iteratively queries user feedback (i.e. objective values) to designs (i.e. parameter values).,The MIT License,0,0,2,0,2024-07-24
Redth/Maui.ContentButton,https://github.com/Redth/Maui.ContentButton,19,WIP: Button that can take any content inside of it while still acting like a native button,The MIT License,0,0,2,0,2024-09-09
devlooped/dotnet-retest,https://github.com/devlooped/dotnet-retest,16,,The MIT License,0,0,2,0,2024-07-15
tractusevents/Tractus.HtmlToNdi,https://github.com/tractusevents/Tractus.HtmlToNdi,16,A simple Chromium browser wrapper to NDI source.,The MIT License,0,0,2,0,2024-10-08
PCL-Community/PCL2.Neo,https://github.com/PCL-Community/PCL2.Neo,15,一个用 Avalonia 重写的 PCL2,The MIT License,0,0,2,0,2025-01-28
Wendelpunkt/ToypadChallenge,https://github.com/Wendelpunkt/ToypadChallenge,15,"Join the Toypad Challenge! Create innovative applications using LEGO® Toypads, featuring NFC readers and programmable RGB lighting. This repository contains source code, installation guides, and coding tutorials. Contribute your ideas, explore discussions, and participate in our creative coding community!",The MIT License,0,0,2,0,2024-08-02
chickensoft-games/GameTools,https://github.com/chickensoft-games/GameTools,15,"A collection of tools for accelerating Godot + C# game development, including loading, feature tags, and high-DPI utilities.",The MIT License,0,0,2,0,2025-01-20
OverfortGames/SteamNetGodot,https://github.com/OverfortGames/SteamNetGodot,339,Networking solution for the wonderful Godot engine.,The MIT License,0,0,1,0,2024-09-13
zulubo/VWater,https://github.com/zulubo/VWater,306,The water rendering and physics system used in Vertigo 2,The MIT License,0,0,1,0,2024-07-09
builtbybel/Bloatboxer,https://github.com/builtbybel/Bloatboxer,271,Bloatware Knockout  🥊,The MIT License,0,0,1,0,2025-01-24
nimrag-b/emiT-C,https://github.com/nimrag-b/emiT-C,253,A time travelling programming language,The MIT License,0,0,1,0,2024-11-11
poorna-soysa/grpc-demo,https://github.com/poorna-soysa/grpc-demo,222,"This repository contains a sample application built with .NET 8, demonstrating the use of gRPC for high-performance remote procedure calls",The MIT License,0,0,1,0,2024-10-17
Youssef-Afella/UnityURP-InfiniteGrass,https://github.com/Youssef-Afella/UnityURP-InfiniteGrass,209,Fully Procedural and Dynamic Grass for Unity URP,The MIT License,0,0,1,0,2025-01-23
HackerPoet/Engine4D,https://github.com/HackerPoet/Engine4D,185,A Unity toolkit for making 4D games,The MIT License,0,0,1,0,2024-07-25
Widdit/now-playing-service,https://github.com/Widdit/now-playing-service,142,直播歌曲歌名显示组件。检测国内音乐软件正在播放的歌曲信息以及进度条信息，提供查询 API 接口。适用于 OBS、直播姬等各类直播软件。,The MIT License,0,0,1,0,2024-11-28
DarkLingYun/MaaGF2Exilium,https://github.com/DarkLingYun/MaaGF2Exilium,115,少女前线2：追放自动化助手 少前2脚本,The MIT License,0,0,1,0,2024-07-22
neozhu/cleanaspire,https://github.com/neozhu/cleanaspire,115,"CleanAspire is a cloud-native template powered by Aspire for cloud environments with scalability and offline support. Using .NET 9 Minimal APIs and Blazor WebAssembly, it provides a lightweight, fast foundation for building Progressive Web Applications (PWA) optimized for the cloud.",The MIT License,0,0,1,0,2024-11-10
Amethyst-szs/MoonFlow,https://github.com/Amethyst-szs/MoonFlow,109,"Modding application for Super Mario Odyssey, specializing in text editing and event flowcharts",The MIT License,0,0,1,0,2024-10-22
Youssef-Afella/RadianceCascadesUnity,https://github.com/Youssef-Afella/RadianceCascadesUnity,91,A simple 2D implementation of Radiance Cascades by Alexander Sannikov in Unity,The MIT License,0,0,1,0,2024-08-01
kaze-mio/NahidaBirthdayWallpaper,https://github.com/kaze-mio/NahidaBirthdayWallpaper,88,"A Unity project for the Sabzeruz Festival. Happy Birthday, Nahida~",The MIT License,0,0,1,0,2024-10-23
zhaoqianbiao/ElectronicCorrectionNotebook,https://github.com/zhaoqianbiao/ElectronicCorrectionNotebook,83,"A windows Electronic Correction Notebook, used to record your mistakes in exams and homework Windows端电子错题本",The MIT License,0,0,1,0,2024-12-31
Lyrcaxis/KokoroSharp,https://github.com/Lyrcaxis/KokoroSharp,72,"Fast local TTS inference engine with ONNX runtime. Multi-speaker, multi-platform and multilingual.  Integrate on your .NET projects using a plug-and-play NuGet package, complete with all voices.",The MIT License,0,0,1,0,2025-01-30
RusselWebber/xlDuckDb,https://github.com/RusselWebber/xlDuckDb,71,Use DuckDB within Excel with the xlDuckDb addin,The MIT License,0,0,1,0,2024-12-05
X-ZIGZAG/X-ZIGZAG,https://github.com/X-ZIGZAG/X-ZIGZAG,60,"X-ZIGZAG is a lightweight RAT engineered for stealth, operating exclusively in RAM.",The MIT License,0,0,1,0,2024-08-22
Ming-jiayou/SimpleRAG,https://github.com/Ming-jiayou/SimpleRAG,59,A simple RAG and Function Calling demo based on WPF and Semantic Kernel.,Apache License 2.0,0,0,1,0,2024-08-19
kevingosse/ClipPing,https://github.com/kevingosse/ClipPing,58,Displays a visual notification in the active window when the clipboard is updated.,The MIT License,0,0,1,0,2024-12-27
wowitsjack/choochoo-loader,https://github.com/wowitsjack/choochoo-loader,55,"Trainer/Cheat loader for Proton, and WINE gaming setups. Works on Steam Deck, SteamOS, macOS, and Linux.",The MIT License,0,0,1,0,2025-02-05
imkoi/sparse-inject,https://github.com/imkoi/sparse-inject,54,DI Container forged for game development,The MIT License,0,0,1,0,2024-09-22
YukiIsait/MonitorBrightnessAdjuster,https://github.com/YukiIsait/MonitorBrightnessAdjuster,52,A utility application designed to help you control the brightness of your monitors. 一款控制显示器屏幕亮度的实用工具。,The MIT License,0,0,1,0,2024-07-10
hanachiru/RapidEnum,https://github.com/hanachiru/RapidEnum,50,Enum utility with SourceGenerator for C#/.NET,The MIT License,0,0,1,0,2024-08-10
sandrohanea/echosharp,https://github.com/sandrohanea/echosharp,49,"EchoSharp is an open-source library designed for near-real-time audio processing, orchestrating different AI models seamlessly for various audio analysis scopes with an architecture that focuses on flexibility and performance,",The MIT License,0,0,1,0,2024-11-16
ZloyKorovanovich/Oceana-URP,https://github.com/ZloyKorovanovich/Oceana-URP,45,Oceana water for Unity URP,Apache License 2.0,0,0,1,0,2024-08-03
hanicraft/JackTheHacker,https://github.com/hanicraft/JackTheHacker,45,a open source bruteforce tool with config support,The MIT License,0,0,1,0,2024-09-28
austintools/SFVIP-Player,https://github.com/austintools/SFVIP-Player,44,The best IPTV Player for Windows. ,The MIT License,0,0,1,0,2024-09-12
MrScautHD/Bliss,https://github.com/MrScautHD/Bliss,43,"A fast, Cross-platform .NET 9 C# 13 Render Framework. ",The MIT License,0,0,1,0,2024-07-19
Singtaa/Spark2D,https://github.com/Singtaa/Spark2D,42,"Spark2D is an open-source 2D visual effects library for Unity, aiming to provide comprehensive image processing operations, SDF functionalities, and a 2D particle system. (Currently WIP)",The MIT License,0,0,1,0,2024-08-22
BlossomiShymae/Needlework.Net,https://github.com/BlossomiShymae/Needlework.Net,39,🪡 A .NET helper development tool for the LCU! ,The MIT License,0,0,1,0,2024-08-01
sssabet/AR-Unity-SoccerVision,https://github.com/sssabet/AR-Unity-SoccerVision,38,,The MIT License,0,0,1,0,2024-10-08
GregorBiswanger/OllamaApiFacade,https://github.com/GregorBiswanger/OllamaApiFacade,37,OllamaApiFacade is an open-source library for running a .NET backend as an Ollama API using Microsoft Semantic Kernel. It supports local language models services like LmStudio and allows seamless message conversion and streaming between Semantic Kernel and Ollama clients like Open WebUI. Contributions welcome!,The MIT License,0,0,1,0,2024-09-16
scottdurow/power-platform-pro-dev-workshop,https://github.com/scottdurow/power-platform-pro-dev-workshop,36,Power Platform Pro-Dev workshop. Code is for demonstration purposes only!,The MIT License,0,0,1,0,2024-10-15
NeverMorewd/Hosting.Avaloniaui,https://github.com/NeverMorewd/Hosting.Avaloniaui,36,.NET Generic Host support for Avaloniaui app,The MIT License,0,0,1,0,2024-07-29
thisisnabi/Media,https://github.com/thisisnabi/Media,31,Media as a service in ASP.NET Core & Minio Object Storage,The MIT License,0,0,1,0,2024-07-11
yuxuanxienova/UnityTerrainConvertor,https://github.com/yuxuanxienova/UnityTerrainConvertor,31,,Apache License 2.0,0,0,1,0,2024-09-18
HenJigg/MachineVision,https://github.com/HenJigg/MachineVision,29,基于WPF开发的机器视觉算法平台 HALCON,Apache License 2.0,0,0,1,0,2024-11-16
Marcel0024/CocoCrawler,https://github.com/Marcel0024/CocoCrawler,27,An declarative and easy to use web crawler and scraper in C#,The MIT License,0,0,1,0,2024-07-05
KOSASIH/NexuriaCore,https://github.com/KOSASIH/NexuriaCore,26,"The central repository for Project Nexuria, housing the overall project architecture and integration of its components.",Apache License 2.0,0,0,1,0,2024-09-24
generalroboticslab/CREW,https://github.com/generalroboticslab/CREW,23,CREW: Platform for Human-AI Teaming,Apache License 2.0,0,0,1,0,2024-08-01
HugoW5/CLUI,https://github.com/HugoW5/CLUI,23,Command Line User Interface,The MIT License,0,0,1,0,2024-11-27
dotnet9/CodeWF.EventBus.Socket,https://github.com/dotnet9/CodeWF.EventBus.Socket,23,"Distributed event bus implemented using Socket, independent of third-party MQ.",The MIT License,0,0,1,0,2024-07-26
microsoft/aitour-ecommerce-app-with-ai,https://github.com/microsoft/aitour-ecommerce-app-with-ai,22,,The MIT License,0,0,1,0,2024-07-09
m-jovanovic/refit-client-example,https://github.com/m-jovanovic/refit-client-example,21,A sample project showing how to use Refit from .NET 8 with Minimal APIs.,The MIT License,0,0,1,0,2024-09-02
damienbod/keycloak-backchannel,https://github.com/damienbod/keycloak-backchannel,20,ASP.NET Core OpenID Connect OAuth PAR client with Keycloak using .NET Aspire,Apache License 2.0,0,0,1,0,2024-08-30
Metater/MetaVoiceChat,https://github.com/Metater/MetaVoiceChat,19,,The MIT License,0,0,1,0,2024-09-19
ikpil/UniNetty,https://github.com/ikpil/UniNetty,19,"UniNetty project - a port of DotNetty, an event-driven asynchronous network application framework",The MIT License,0,0,1,0,2024-08-17
AndreiMisiukevich/RangeSlider.MAUI,https://github.com/AndreiMisiukevich/RangeSlider.MAUI,19,Range Slider for .NET MAUI,The MIT License,0,0,1,0,2024-09-16
ActivistInvestor/AcMgdLib,https://github.com/ActivistInvestor/AcMgdLib,18,Extension Library for managed AutoCAD.NET development,The MIT License,0,0,1,0,2024-07-13
Toine-db/Plugin.Maui.MarkdownView,https://github.com/Toine-db/Plugin.Maui.MarkdownView,17,Displays Markdown text as platform native UI,The MIT License,0,0,1,0,2024-09-20
jgric2/Fast-Persistent-Dictionary,https://github.com/jgric2/Fast-Persistent-Dictionary,17,"A performant C# key-value store that keeps keys in-memory and stores values on disk, leveraging Grobuf's speedy serialization power.",The MIT License,0,0,1,0,2024-09-07
microsoft/aitour-building-copilots-with-copilot-studio,https://github.com/microsoft/aitour-building-copilots-with-copilot-studio,17,,The MIT License,0,0,1,0,2024-07-09
LesFerch/FolderThumbnailFix,https://github.com/LesFerch/FolderThumbnailFix,17,Make Windows 11 show full-size folder thumbnails,The MIT License,0,0,1,0,2025-02-12
elliotcubit/WebfishingButtplug,https://github.com/elliotcubit/WebfishingButtplug,17,A mod for WEBFISHING that adds basic Buttplug.io integration,The MIT License,0,0,1,0,2024-11-14
yn01-dev/Barrage,https://github.com/yn01-dev/Barrage,16,Simple and robust Entity Component System for .NET and Unity.,The MIT License,0,0,1,0,2025-01-17
Dofus-Batteries-Included/DDC,https://github.com/Dofus-Batteries-Included/DDC,16,Dofus Data Center built with data extracted from the game.,The MIT License,0,0,1,0,2024-08-31
Azure-Samples/eShopLite-SemanticSearch-AzureAISearch,https://github.com/Azure-Samples/eShopLite-SemanticSearch-AzureAISearch,15,eShopLite - Semantic Search is a reference .NET application implementing an eCommerce site with Search features using Keyword Search and Semantic Search with Azure AI Search,The MIT License,0,0,1,0,2024-11-30
kwsimons/Silverton,https://github.com/kwsimons/Silverton,15,Silverton allows unsigned code execution on a retail Xbox that has been compromised via Collateral Damage,The MIT License,0,0,1,0,2024-10-01
damienbod/bff-aspnetcore-oidc-vuejs,https://github.com/damienbod/bff-aspnetcore-oidc-vuejs,15,Backend for frontend security architecture (BFF) OpenID Connect client using Vue.JS and ASP.NET Core,Apache License 2.0,0,0,1,0,2024-11-06
bostonazure/rag-vector-agent-semantic-kernel,https://github.com/bostonazure/rag-vector-agent-semantic-kernel,15,Using Semantic Kernel to create an AI Agent that supports RAG enabled by Azure SQL DB vector support that is now in public preview!,The MIT License,0,0,1,0,2024-10-31
OminousIndustries/TinyTroupeUnity,https://github.com/OminousIndustries/TinyTroupeUnity,15,A set of modular scripts designed to integrate the features of the TinyTroupeOllama repository into Unity projects. ,The MIT License,0,0,1,0,2024-12-01
thisisnabi/OTPAuthorizer,https://github.com/thisisnabi/OTPAuthorizer,14,OTP Authorizer in ASP.NET Core 9,The MIT License,0,0,1,0,2025-02-06
MPowerKit/Lottie,https://github.com/MPowerKit/Lottie,14,.NET MAUI and .NET Native library that parses Adobe After Effects animations exported as json with Bodymovin and renders them natively!,Apache License 2.0,0,0,1,0,2024-08-01
Fire-Aalt/KrasCore-Mosaic,https://github.com/Fire-Aalt/KrasCore-Mosaic,14,"Mosaic is a Next Gen Runtime Unity ECS Tilemap solution, heavily inspired by LDtk, built using Entity Component System and Odin Inspector",The MIT License,0,0,1,0,2025-01-04
Azure-Samples/ai-chat-aspire-meai-csharp,https://github.com/Azure-Samples/ai-chat-aspire-meai-csharp,14,A simple C#/.NET chat application using .NET Aspire and Microsoft.Extensions.AI. This uses managed identity for Azure OpenAI access. Designed for deployment on Azure Container Apps with the Azure Developer CLI.,The MIT License,0,0,1,0,2024-10-17
tar-ser/Whale-DEX-Trading-Tool,https://github.com/tar-ser/Whale-DEX-Trading-Tool,500,"The platform combines Smart Split algorithms, in-depth liquidity pool analysis, advanced risk management techniques, integration with leading DEX (Uniswap, Sushiswap, Curve) and aggregators (1inch, Matcha), as well as support for Dark Pool to confidentially execute large orders.",The MIT License,0,0,0,0,2025-02-11
2Retr0/GodotGrass,https://github.com/2Retr0/GodotGrass,421,"Per-blade grass rendering inspired by ""Ghost of Tsushima"", implemented in Godot",The MIT License,0,0,0,0,2024-08-05
lypd0/DeadPotato,https://github.com/lypd0/DeadPotato,369,"DeadPotato is a windows privilege escalation utility from the Potato family of exploits, leveraging the SeImpersonate right to obtain SYSTEM privileges.        This script has been customized from the original GodPotato source code by BeichenDream.",Apache License 2.0,0,0,0,0,2024-07-31
denys-olleik/accounting,https://github.com/denys-olleik/accounting,272, Implementation of a forward-only double-entry accounting method with a relational database. ,The MIT License,0,0,0,0,2024-07-13
MaLDAPtive/Invoke-Maldaptive,https://github.com/MaLDAPtive/Invoke-Maldaptive,250,"MaLDAPtive is a framework for LDAP SearchFilter parsing, obfuscation, deobfuscation and detection.",Apache License 2.0,0,0,0,0,2024-08-07
CCob/DRSAT,https://github.com/CCob/DRSAT,225,"Disconnected RSAT - A method of running Group Policy Manager, Certificate Authority and Certificate Templates MMC snap-ins from non-domain joined machies",Apache License 2.0,0,0,0,0,2024-09-04
kwan3854/TwentyFiveSlicer,https://github.com/kwan3854/TwentyFiveSlicer,169,A Unity package for handling advanced 25-slice sprites.,The MIT License,0,0,0,0,2024-11-26
TuralSuleymani/the-real-DDD-CQRS-CleanArchitecture,https://github.com/TuralSuleymani/the-real-DDD-CQRS-CleanArchitecture,159,"A real-world example of a shopping basket API built with C#, showcasing Domain-Driven Design (DDD), Clean Architecture, and CQRS patterns. Includes features like basket management, discount application, and event-driven design with Kafka.",The MIT License,0,0,0,0,2024-12-24
Alan-Rock-GS/GpuScript,https://github.com/Alan-Rock-GS/GpuScript,155,GpuScript allows you to write C# programs that run at supercomputer speeds on a single GPU. Learn it in 30 minutes. Write & debug large and complex projects specifically designed to run on the GPU.,Apache License 2.0,0,0,0,0,2024-10-21
poorna-soysa/books-api-docker-compose-postgresql-redis,https://github.com/poorna-soysa/books-api-docker-compose-postgresql-redis,141,"This repository showcases a sample API built with .NET 8, designed to demonstrate the integration of Docker Compose for container orchestration. The application utilizes PostgreSQL as its primary database and Redis for caching, providing a robust foundation for scalable web services",The MIT License,0,0,0,0,2024-10-12
yn01-dev/ZeroMessenger,https://github.com/yn01-dev/ZeroMessenger,118,"Zero-allocation, extremely fast in-memory messaging library for .NET and Unity.",The MIT License,0,0,0,0,2024-10-28
fuyouawa/MMORPG,https://github.com/fuyouawa/MMORPG,115,MMORPG网游的练习项目，服务器使用C#，客户端使用Unity,The MIT License,0,0,0,0,2024-09-21
yn01-dev/RandomExtensions,https://github.com/yn01-dev/RandomExtensions,113,Provides better random number utilities and weighted collections for .NET and Unity.,The MIT License,0,0,0,0,2024-08-18
Synthlight/Ryujinx,https://github.com/Synthlight/Ryujinx,110,Mirror of https://github.com/Ryujinx/Ryujinx,The MIT License,0,0,0,0,2024-10-01
poorna-soysa/url-shortener-app,https://github.com/poorna-soysa/url-shortener-app,103,"This repository contains a n URL Shortener sample application built with .NET 9 ,  NET Aspire, PostgreSQL, MediatR",The MIT License,0,0,0,0,2024-11-23
MatrixRex/Uber-Stylized-Water,https://github.com/MatrixRex/Uber-Stylized-Water,93,An highly customizable stylized water shader for Unity 6,The MIT License,0,0,0,0,2025-01-12
poorna-soysa/vertical-slice-architecture-template,https://github.com/poorna-soysa/vertical-slice-architecture-template,86,Vertical Slice Architecture Template for .NET 8,The MIT License,0,0,0,0,2024-10-03
andanteyk/SpanLinq,https://github.com/andanteyk/SpanLinq,83,"Lightweight, Zero Allocation LINQ Implementation on `Span<T>`",The MIT License,0,0,0,0,2024-08-03
hamsteryuan/UnityButtonLevels,https://github.com/hamsteryuan/UnityButtonLevels,81,这是一个开源的unity的多层按钮交互界面的完善模版。一层按钮可以触发不同的二层按钮，后续相应。一共提供了四层按钮的模版。相应事件接口例子提供。This is a complete template for the open source unity multi-layer button interface. Layer 1 buttons can trigger different layer 2 buttons. A total of four layers of button templates are provided. Corresponding event interface examples are provided.,The MIT License,0,0,0,0,2025-01-09
netero1010/SCCMVNC,https://github.com/netero1010/SCCMVNC,80,"A tool to modify SCCM remote control settings on the client machine, enabling remote control without permission prompts or notifications. This can be done without requiring access to SCCM server.",The MIT License,0,0,0,0,2024-10-20
mcasalaina/QuestionnaireMultiagent,https://github.com/mcasalaina/QuestionnaireMultiagent,74,,The MIT License,0,0,0,0,2024-07-16
koculu/ZoneTree.FullTextSearch,https://github.com/koculu/ZoneTree.FullTextSearch,74,"ZoneTree.FullTextSearch is an open-source library that extends ZoneTree to provide efficient full-text search capabilities. It offers a fast, embedded search engine suitable for applications that require high performance and do not rely on external databases.",The MIT License,0,0,0,0,2024-08-18
AZ-Studio-2023/RailGo,https://github.com/AZ-Studio-2023/RailGo,71,一个调用API实现中国铁路信息查询的工具,The MIT License,0,0,0,0,2024-08-15
SebLague/Fourier-Transform,https://github.com/SebLague/Fourier-Transform,71,,The MIT License,0,0,0,0,2024-09-08
vycdev/MemHack,https://github.com/vycdev/MemHack,71,A simple Cheat Engine clone written in C#,The MIT License,0,0,0,0,2024-12-10
nekobako/EditorPatcher,https://github.com/nekobako/EditorPatcher,70,,The MIT License,0,0,0,0,2024-09-22
davidfowl/feedbackflow,https://github.com/davidfowl/feedbackflow,69,A collection of command line tools for getting feedback from various sources in a machine readable format,The MIT License,0,0,0,0,2025-01-02
cnbluefire/ModernContextMenuManager,https://github.com/cnbluefire/ModernContextMenuManager,68,Windows11 Modern Context Menu Manager,The MIT License,0,0,0,0,2024-11-13
eventhorizon-cli/BufferQueue,https://github.com/eventhorizon-cli/BufferQueue,65,,The MIT License,0,0,0,0,2024-07-22
AIDotNet/ChatBox,https://github.com/AIDotNet/ChatBox,65,,The MIT License,0,0,0,0,2024-12-28
foxminchan/BookWorm,https://github.com/foxminchan/BookWorm,64,The practical implementation of .NET Aspire using Microservices,The MIT License,0,0,0,0,2024-07-16
thisisnabi/Search,https://github.com/thisisnabi/Search,57,Search as a service in ASP.NET Core and Elasticsearch,The MIT License,0,0,0,0,2024-07-03
chris1642/Power-BI-Backup-Impact-Analysis-Governance-Solution,https://github.com/chris1642/Power-BI-Backup-Impact-Analysis-Governance-Solution,57,"Power BI All-in-One solution for backing up Reports, Models, Dataflows and Extracting the Metadata from all to understand Impact Analysis and have Governance across all Power BI Workspaces",Apache License 2.0,0,0,0,0,2024-11-26
JamesnetGroup/leagueoflegends-uno,https://github.com/JamesnetGroup/leagueoflegends-uno,57,,The MIT License,0,0,0,0,2024-08-12
KingKDot/PowerCrypt,https://github.com/KingKDot/PowerCrypt,57,The best powershell obfuscator ever made,Apache License 2.0,0,0,0,0,2025-02-11
onllama/Onllama.ModelScope2Registry,https://github.com/onllama/Onllama.ModelScope2Registry,56,Ollama 模型 Registry 镜像站 / 加速器，让 Ollama  从 ModelScope 魔搭 更快的 拉取 / 下载 模型。,The MIT License,0,0,0,0,2025-01-08
karelkalata/InvoiceDesigner,https://github.com/karelkalata/InvoiceDesigner,55,"With InvoiceDesigner, customizing your invoice print form is super easy. You can add, move around, and tweak elements in the layout, all without touching any code. Want to include extra info or some custom fields? No problem!",The MIT License,0,0,0,0,2024-10-31
codemillmatt/deepseek-dotnet,https://github.com/codemillmatt/deepseek-dotnet,55,Example of getting started with DeepSeek models in .NET,The MIT License,0,0,0,0,2025-01-30
lardenbomjvatake6/Defi-Trading-Solyum-bot,https://github.com/lardenbomjvatake6/Defi-Trading-Solyum-bot,54,,The MIT License,0,0,0,0,2024-12-07
fightroad/DicomSCP,https://github.com/fightroad/DicomSCP,54,打造中文开源社区最完善轻量PACS系统，医学影像必备DICOM工具箱!,The MIT License,0,0,0,0,2024-12-15
felipebaltazar/Maui.TutorialCoachMark,https://github.com/felipebaltazar/Maui.TutorialCoachMark,54,Create a beautiful and easy tutorial for your .net maui application.,The MIT License,0,0,0,0,2024-10-08
ZY4N/Unity-2D-Radiance-Cascade-Demo,https://github.com/ZY4N/Unity-2D-Radiance-Cascade-Demo,53,Demo 2D implementation of radiance cascade global illumination in Unity.,The MIT License,0,0,0,0,2024-07-12
PinchToDebug/DragWin,https://github.com/PinchToDebug/DragWin,53,Lets you drag windows with right-click without using any modifier keys,The MIT License,0,0,0,0,2024-08-31
stevensrmiller/AvaloniaWithoutXAML,https://github.com/stevensrmiller/AvaloniaWithoutXAML,52,Sample Avalonia C# programs that do not use any XAML.,The MIT License,0,0,0,0,2024-08-13
TheWand3rer/Universe,https://github.com/TheWand3rer/Universe,51,A Unity library of space-related methods for hard sci-fi games.,The MIT License,0,0,0,0,2025-01-03
LSXPrime/Hermes,https://github.com/LSXPrime/Hermes,51,"Hermes is a robust e-commerce platform built with .NET 8, offering comprehensive product, order, and user management. Key features include product creation & management with variants, order tracking and status updates, user registration & authentication, and inventory control. It leverages a layered architecture for clean code and testability.",The MIT License,0,0,0,0,2024-07-23
Oganoth/Framework-Control-center,https://github.com/Oganoth/Framework-Control-center,50,Hub for Framework Laptops 16 & 13 ,The MIT License,0,0,0,0,2024-12-16
Azure-Samples/azure-sql-db-chat-sk,https://github.com/Azure-Samples/azure-sql-db-chat-sk,49,Using Azure SQL and Semantic Kernel to chat with your own data using a mix of NL2SQL and RAG ,The MIT License,0,0,0,0,2024-09-18
SL0ANE/SloanePixelartURP,https://github.com/SL0ANE/SloanePixelartURP,48,,The MIT License,0,0,0,0,2024-07-11
kbeaugrand/KernelMemory.StructRAG,https://github.com/kbeaugrand/KernelMemory.StructRAG,47,Microsoft's Kernel Memory StructRAG implementation,The MIT License,0,0,0,0,2024-11-17
